"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current","Global device temperature"
0.0000000000e+00,0.0000000000e+00,-1.0781452970e-02,1.1984375000e+01,1.1984375000e+01,1.1056524320e-02,-1.0000000000e+00,-1.0000000000e+00,-2.9061563330e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6618769980e+02
0.0000000000e+00,0.0000000000e+00,-1.0771900360e-02,1.2000000000e+01,1.2000000000e+01,1.1051162700e-02,-1.0000000000e+00,-1.0000000000e+00,-2.9485956110e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6669733610e+02
0.0000000000e+00,0.0000000000e+00,-1.0762321680e-02,1.2015625000e+01,1.2015625000e+01,1.1045833810e-02,-1.0000000000e+00,-1.0000000000e+00,-2.9917139450e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6720825900e+02
0.0000000000e+00,0.0000000000e+00,-1.0752711940e-02,1.2031250000e+01,1.2031250000e+01,1.1040538260e-02,-1.0000000000e+00,-1.0000000000e+00,-3.0355393170e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6772066020e+02
0.0000000000e+00,0.0000000000e+00,-1.0743067560e-02,1.2046875000e+01,1.2046875000e+01,1.1035276650e-02,-1.0000000000e+00,-1.0000000000e+00,-3.0800959450e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6823467620e+02
0.0000000000e+00,0.0000000000e+00,-1.0732929830e-02,1.2062500000e+01,1.2062500000e+01,1.1030066270e-02,-1.0000000000e+00,-1.0000000000e+00,-3.1269942400e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6876821660e+02
0.0000000000e+00,0.0000000000e+00,-1.0723371150e-02,1.2078125000e+01,1.2078125000e+01,1.1024868140e-02,-1.0000000000e+00,-1.0000000000e+00,-3.1725276930e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6927942090e+02
0.0000000000e+00,0.0000000000e+00,-1.0713255690e-02,1.2093750000e+01,1.2093750000e+01,1.1019724340e-02,-1.0000000000e+00,-1.0000000000e+00,-3.2206891700e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6981266320e+02
0.0000000000e+00,0.0000000000e+00,-1.0703222850e-02,1.2109375000e+01,1.2109375000e+01,1.1014612090e-02,-1.0000000000e+00,-1.0000000000e+00,-3.2692469030e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.7034295230e+02
0.0000000000e+00,0.0000000000e+00,-1.0693223250e-02,1.2125000000e+01,1.2125000000e+01,1.1009533780e-02,-1.0000000000e+00,-1.0000000000e+00,-3.3183783970e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.7087220310e+02
0.0000000000e+00,0.0000000000e+00,-1.0683226270e-02,1.2140625000e+01,1.2140625000e+01,1.1004491140e-02,-1.0000000000e+00,-1.0000000000e+00,-3.3682016470e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.7140160540e+02
0.0000000000e+00,0.0000000000e+00,-1.0673212180e-02,1.2156250000e+01,1.2156250000e+01,1.0999485470e-02,-1.0000000000e+00,-1.0000000000e+00,-3.4187998770e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.7193192520e+02
0.0000000000e+00,0.0000000000e+00,-1.0663168020e-02,1.2171875000e+01,1.2171875000e+01,1.0994517850e-02,-1.0000000000e+00,-1.0000000000e+00,-3.4702347480e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.7246366610e+02
0.0000000000e+00,0.0000000000e+00,-1.0653085010e-02,1.2187500000e+01,1.2187500000e+01,1.0989589230e-02,-1.0000000000e+00,-1.0000000000e+00,-3.5225546400e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.7299716900e+02
