"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current","Global device temperature"
0.0000000000e+00,0.0000000000e+00,-3.3097089100e-02,5.0000000000e+00,5.0000000000e+00,3.3105447950e-02,-1.2500000000e+00,-1.2500000000e+00,-4.0329591800e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0468574910e+02
0.0000000000e+00,0.0000000000e+00,-3.3466913520e-02,5.0000000000e+00,5.0000000000e+00,3.3460033650e-02,-1.1875000000e+00,-1.1875000000e+00,-4.5449244080e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0599173580e+02
0.0000000000e+00,0.0000000000e+00,-3.3827286130e-02,5.0000000000e+00,5.0000000000e+00,3.3819901040e-02,-1.1250000000e+00,-1.1250000000e+00,-5.1073140690e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0727266630e+02
0.0000000000e+00,0.0000000000e+00,-3.4180958210e-02,5.0000000000e+00,5.0000000000e+00,3.4173077860e-02,-1.0625000000e+00,-1.0625000000e+00,-5.7248082130e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0853172780e+02
0.0000000000e+00,0.0000000000e+00,-3.4527968230e-02,5.0000000000e+00,5.0000000000e+00,3.4519629600e-02,-1.0000000000e+00,-1.0000000000e+00,-6.4009993120e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0976893310e+02
0.0000000000e+00,0.0000000000e+00,-3.4868355280e-02,5.0000000000e+00,5.0000000000e+00,3.4859602070e-02,-9.3750000000e-01,-9.3750000000e-01,-7.1395142420e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1098429340e+02
0.0000000000e+00,0.0000000000e+00,-3.5202155630e-02,5.0000000000e+00,5.0000000000e+00,3.5193037850e-02,-8.7500000000e-01,-8.7500000000e-01,-7.9439898950e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1217781610e+02
0.0000000000e+00,0.0000000000e+00,-3.5366296090e-02,5.0000000000e+00,5.0000000000e+00,3.5358710990e-02,-8.4375000000e-01,-8.4375000000e-01,-8.3718245940e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1276601260e+02
0.0000000000e+00,0.0000000000e+00,-3.5529098420e-02,5.0000000000e+00,5.0000000000e+00,3.5521397500e-02,-8.1250000000e-01,-8.1250000000e-01,-8.8177586930e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1334912180e+02
0.0000000000e+00,0.0000000000e+00,-3.5690269750e-02,5.0000000000e+00,5.0000000000e+00,3.5682475720e-02,-7.8125000000e-01,-7.8125000000e-01,-9.2819845770e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1392677330e+02
0.0000000000e+00,0.0000000000e+00,-3.5849816260e-02,5.0000000000e+00,5.0000000000e+00,3.5841940580e-02,-7.5000000000e-01,-7.5000000000e-01,-9.7649476330e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1449897100e+02
0.0000000000e+00,0.0000000000e+00,-3.6007742100e-02,5.0000000000e+00,5.0000000000e+00,3.5999796470e-02,-7.1875000000e-01,-7.1875000000e-01,-1.0267086920e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1506571630e+02
0.0000000000e+00,0.0000000000e+00,-3.6164051450e-02,5.0000000000e+00,5.0000000000e+00,3.6156047610e-02,-6.8750000000e-01,-6.8750000000e-01,-1.0788836290e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1562701120e+02
0.0000000000e+00,0.0000000000e+00,-3.6318748460e-02,5.0000000000e+00,5.0000000000e+00,3.6310698190e-02,-6.5625000000e-01,-6.5625000000e-01,-1.1330623640e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1618285770e+02
0.0000000000e+00,0.0000000000e+00,-3.6471837380e-02,5.0000000000e+00,5.0000000000e+00,3.6463752390e-02,-6.2500000000e-01,-6.2500000000e-01,-1.1892870200e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1673325870e+02
0.0000000000e+00,0.0000000000e+00,-3.6623322460e-02,5.0000000000e+00,5.0000000000e+00,3.6615214370e-02,-5.9375000000e-01,-5.9375000000e-01,-1.2475989890e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1727821730e+02
0.0000000000e+00,0.0000000000e+00,-3.6773208060e-02,5.0000000000e+00,5.0000000000e+00,3.6765088320e-02,-5.6250000000e-01,-5.6250000000e-01,-1.3080388660e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1781773710e+02
0.0000000000e+00,0.0000000000e+00,-3.6921498630e-02,5.0000000000e+00,5.0000000000e+00,3.6913378500e-02,-5.3125000000e-01,-5.3125000000e-01,-1.3706463910e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1835182260e+02
0.0000000000e+00,0.0000000000e+00,-3.7068198730e-02,5.0000000000e+00,5.0000000000e+00,3.7060089210e-02,-5.0000000000e-01,-5.0000000000e-01,-1.4354603890e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1888047880e+02
0.0000000000e+00,0.0000000000e+00,-3.7213313070e-02,5.0000000000e+00,5.0000000000e+00,3.7205224850e-02,-4.6875000000e-01,-4.6875000000e-01,-1.5025187230e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1940371150e+02
0.0000000000e+00,0.0000000000e+00,-3.7356846500e-02,5.0000000000e+00,5.0000000000e+00,3.7348789930e-02,-4.3750000000e-01,-4.3750000000e-01,-1.5718582440e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1992152740e+02
0.0000000000e+00,0.0000000000e+00,-3.7639525780e-02,5.0000000000e+00,5.0000000000e+00,3.7629605700e-02,-3.7500000000e-01,-3.7500000000e-01,-1.7175869460e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2094138810e+02
0.0000000000e+00,0.0000000000e+00,-3.7915601570e-02,5.0000000000e+00,5.0000000000e+00,3.7905848910e-02,-3.1250000000e-01,-3.1250000000e-01,-1.8727961410e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2193922850e+02
0.0000000000e+00,0.0000000000e+00,-3.8185462760e-02,5.0000000000e+00,5.0000000000e+00,3.8175910550e-02,-2.5000000000e-01,-2.5000000000e-01,-2.0378007880e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2291559300e+02
0.0000000000e+00,0.0000000000e+00,-3.8449157690e-02,5.0000000000e+00,5.0000000000e+00,3.8439845470e-02,-1.8750000000e-01,-1.8750000000e-01,-2.2128373350e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2387058640e+02
0.0000000000e+00,0.0000000000e+00,-3.8706741060e-02,5.0000000000e+00,5.0000000000e+00,3.8697702740e-02,-1.2500000000e-01,-1.2500000000e-01,-2.3981245130e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2480433590e+02
0.0000000000e+00,0.0000000000e+00,-3.8958272240e-02,5.0000000000e+00,5.0000000000e+00,3.8949536120e-02,-6.2500000000e-02,-6.2500000000e-02,-2.5938636630e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2571698920e+02
0.0000000000e+00,0.0000000000e+00,-3.9203815580e-02,5.0000000000e+00,5.0000000000e+00,3.9195404460e-02,5.7862302340e-15,5.7862302340e-15,-2.8002400460e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2660871580e+02
0.0000000000e+00,0.0000000000e+00,-3.9440376040e-02,5.0000000000e+00,5.0000000000e+00,3.9450714790e-02,6.2500000000e-02,6.2500000000e-02,-3.0163801820e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2747541540e+02
0.0000000000e+00,0.0000000000e+00,-3.9674293090e-02,5.0000000000e+00,5.0000000000e+00,3.9684235420e-02,1.2500000000e-01,1.2500000000e-01,-3.2445010040e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2832605440e+02
0.0000000000e+00,0.0000000000e+00,-3.9902457590e-02,5.0000000000e+00,5.0000000000e+00,3.9911938740e-02,1.8750000000e-01,1.8750000000e-01,-3.4837458880e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2915642700e+02
0.0000000000e+00,0.0000000000e+00,-4.0124943570e-02,5.0000000000e+00,5.0000000000e+00,4.0133959870e-02,2.5000000000e-01,2.5000000000e-01,-3.7342534410e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2996677480e+02
0.0000000000e+00,0.0000000000e+00,-4.0341839480e-02,5.0000000000e+00,5.0000000000e+00,4.0350390940e-02,3.1250000000e-01,3.1250000000e-01,-3.9961605670e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3075737300e+02
0.0000000000e+00,0.0000000000e+00,-4.0556270780e-02,5.0000000000e+00,5.0000000000e+00,4.0545848450e-02,3.7500000000e-01,3.7500000000e-01,-4.2710721560e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3153286520e+02
0.0000000000e+00,0.0000000000e+00,-4.0762084090e-02,5.0000000000e+00,5.0000000000e+00,4.0752289850e-02,4.3750000000e-01,4.3750000000e-01,-4.5561824740e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3228461490e+02
0.0000000000e+00,0.0000000000e+00,-4.0962614070e-02,5.0000000000e+00,5.0000000000e+00,4.0953371470e-02,5.0000000000e-01,5.0000000000e-01,-4.8530909950e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3301756890e+02
0.0000000000e+00,0.0000000000e+00,-4.1348523520e-02,5.0000000000e+00,5.0000000000e+00,4.1338441120e-02,6.2500000000e-01,6.2500000000e-01,-5.4829942730e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3442888030e+02
0.0000000000e+00,0.0000000000e+00,-4.1714198250e-02,5.0000000000e+00,5.0000000000e+00,4.1705391890e-02,7.5000000000e-01,7.5000000000e-01,-6.1613252060e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3576871370e+02
0.0000000000e+00,0.0000000000e+00,-4.2058074240e-02,5.0000000000e+00,5.0000000000e+00,4.2068063410e-02,8.7500000000e-01,8.7500000000e-01,-6.8866682440e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3703645720e+02
0.0000000000e+00,0.0000000000e+00,-4.2387110390e-02,5.0000000000e+00,5.0000000000e+00,4.2395828380e-02,1.0000000000e+00,1.0000000000e+00,-7.6633310070e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3824412520e+02
